VLV	Valera	Venezuela	Dr. Antonio Nicolás Briceño Airport
VMU	Baimuru	Papua New Guinea	Baimuru Airport
VNO	Vilnius	Lithuania	Vilnius International Airport
VNS	Varanasi	India	Lal Bahadur Shastri International Airport
VNX	Vilanculo	Mozambique	Vilankulo Airport
VOG	Volgograd	Russia	Volgograd International Airport
VOL	Nea Anchialos	Greece	Nea Anchialos National Airport
VOZ	Voronezh	Russia	Voronezh International Airport
VPE	Ngiva	Angola	Ngjiva Pereira Airport
VPN	Vopnafjörður	Iceland	Vopnafjörður Airport
VPS	Valparaiso	United States	Destin-Fort Walton Beach Airport
VPY	Chimoio	Mozambique	Chimoio Airport
VQS	Vieques	Puerto Rico	Antonio Rivera Rodriguez Airport
VRA	Matanzas	Cuba	Juan Gualberto Gomez International Airport
VRB	Vero Beach	United States	Vero Beach Regional Airport
VRC	Virac	Philippines	Virac Airport
VRL	Vila Real	Portugal	Vila Real Airport
VRN	Caselle (VR)	Italy	Verona Villafranca Valerio Catullo Airport
VRY	Værøy	Norway	Værøy Heliport
VSA	Villahermosa	Mexico	Carlos Rovirosa Pérez International Airport
VSE	Viseu	Portugal	Aerodromo Goncalves Lobato (Viseu Airport)
VST	Stockholm / Västerås	Sweden	Stockholm Västerås Airport
VSV	Shravasti	India	Shravasti Airport
VTE	Vientiane	Laos	Wattay International Airport
VTU	Las Tunas	Cuba	Hermanos Ameijeiras Airport
VTZ	Visakhapatnam	India	Alluri Sitarama Raju International Airport (Vizag)
VUP	Valledupar	Colombia	Alfonso López Pumarejo Airport
VUS	Velikiy Ustyug	Russia	Velikiy Ustyug Airport
VVC	Villavicencio	Colombia	Vanguardia Airport
VVI	Santa Cruz	Bolivia	Viru Viru International Airport
VVO	Artyom	Russia	Vladivostok International Airport
VVZ	Illizi	Algeria	Illizi Takhamalt Airport
VXC	Lichinga	Mozambique	Lichinga Airport
VXE	São Pedro	Cape Verde	Cesaria Evora International Airport
VXO	Växjö	Sweden	Växjö Kronoberg Airport
VYI	Vilyuisk	Russia	Vilyuisk Airport
WAA	Wales	United States	Wales Airport
WAE	Wadi Al Dawasir	Saudi Arabia	Wadi Al Dawasir Domestic Airport
WAG	Wanganui	New Zealand	Wanganui Airport
WAW	Warsaw	Poland	Warsaw Chopin Airport
WBB	Stebbins	United States	Stebbins Airport
WBM	Wapenamanda	Papua New Guinea	Wapenamanda Airport
WBQ	Beaver	United States	Beaver Airport
WDH	Windhoek	Namibia	Hosea Kutako International Airport
WDN	Eastsound	United States	Waldron Airstrip
WDS	Shiyan (Maojian)	China	Shiyan Wudangshan Airport
WEF	Weifang (Kuiwen)	China	Weifang Nanyuan Airport
WEH	Weihai	China	Weihai Dashuibo Airport
WEI	Weipa	Australia	Weipa Airport
WFB	Ketchikan	United States	Ketchikan Harbor Seaplane Base
WGA	Forest Hill	Australia	Wagga Wagga Airport
WGE		Australia	Walgett Airport
WGN	Shaoyang (Wugang)	China	Shaoyang Wugang Airport
WGP	Waingapu-Sumba Island	Indonesia	Umbu Mehang Kunda Airport
WHA	Wuhu	China	Wuhu Xuanzhou Airport
WHD	Hyder	United States	Hyder Seaplane Base
WHK	Whakatāne	New Zealand	Whakatāne Airport
WIC	Wick	United Kingdom	Wick John O'Groats Airport
WIL	Nairobi	Kenya	Nairobi Wilson Airport
WIN		Australia	Winton Airport
WJR	Wajir	Kenya	Wajir Airport
WJU	Wonju	South Korea	Wonju Airport / Hoengseong Air Base (K-38/K-46)
WKA	Wanaka	New Zealand	Wanaka Airport
WKJ	Wakkanai	Japan	Wakkanai Airport
WKK	Aleknagik	United States	Aleknagik / New Airport
WLG	Wellington	New Zealand	Wellington International Airport
WLH	Walaha	Vanuatu	Walaha Airport
WLK	Selawik	United States	Selawik Airport
WLS	Wallis Island	Wallis and Futuna	Hihifo Airport
WMI	Nowy Dwór Mazowiecki	Poland	Warsaw Modlin Airport
WMN	Maroantsetra	Madagascar	Maroantsetra Airport
WMO	White Mountain	United States	White Mountain Airport
WMT	Zunyi	China	Zunyi Maotai Airport
WMX	Wamena	Indonesia	Wamena Airport
WNA	Napakiak	United States	Napakiak Airport
WNH	Wenshan	China	Wenshan Puzhehei Airport
WNI	Wangi-wangi Island	Indonesia	Matahora Airport
WNN	Wunnumin Lake	Canada	Wunnumin Lake Airport
WNP	Naga	Philippines	Naga Airport
WNR	Windorah	Australia	Windorah Airport
WNS	Nawabashah	Pakistan	Shaheed Benazirabad Airport
WNZ	Wenzhou (Longwan)	China	Wenzhou Longwan International Airport
WOS	Wonsan	North Korea	Wonsan Kalma Airport
WPL	Powell River	Canada	Powell Lake Seaplane Base
WRE	Whangarei	New Zealand	Whangarei Airport
WRG	Wrangell	United States	Wrangell Airport
WRO	Wrocław	Poland	Copernicus Wrocław Airport
WRY	Westray, Orkney Islands	United Kingdom	Westray Airport
WSK	Wushan	China	Chongqing Wushan Airport
WSN	South Naknek	United States	South Naknek Number 2 Airport
WST	Westerly	United States	Westerly State Airport
WSX	West Sound	United States	Westsound/WSX Seaplane Base
WSZ	Westport	New Zealand	Westport Airport
WTA	Tambohorano	Madagascar	Tambohorano Airport
WTB	Toowoomba	Australia	Toowoomba Wellcamp Airport
WTE	Wotje	Marshall Islands	Wotje Airport
WTK	Noatak	United States	Noatak Airport
WTL	Tuntutuliak	United States	Tuntutuliak Airport
WTO	Wotho Island	Marshall Islands	Wotho Island Airport
WUA	Wuhai	China	Wuhai Airport
WUH	Wuhan (Huangpi)	China	Wuhan Tianhe International Airport
WUN		Australia	Wiluna Airport
WUS	Wuyishan	China	Nanping Wuyishan Airport
WUT	Xinzhou	China	Xinzhou Wutaishan Airport
WUU	Wau	South Sudan	Wau Airport
WUX	Wuxi	China	Sunan Shuofang International Airport
WUZ	Tangbu	China	Wuzhou Xijiang Airport
WVB	Walvis Bay(Rooikop)	Namibia	Walvis Bay International Airport
WWK	Wewak	Papua New Guinea	Wewak International Airport
WWP	Whale Pass	United States	Whale Pass Seaplane Float Harbor Facility
WWT	Mertarvik	United States	Mertarvik Airport
WXN	Wanzhou	China	Wanzhou Wuqiao Airport
WYA	Whyalla	Australia	Whyalla Airport
WYS	West Yellowstone	United States	Yellowstone Airport
XAI	Xinyang	China	Xinyang Minggang Airport
XAP	Chapecó	Brazil	Serafin Enoss Bertaso Airport
XBE	Bearskin Lake	Canada	Bearskin Lake Airport
XBJ	Birjand	Iran	Birjand International Airport
XCH	Flying Fish Cove	Christmas Island	Christmas Island International Airport
XCR	Chalons en Champagne	France	Chalons Vatry airport
XEQ	Tasiusak	Greenland	Tasiusaq Heliport
XFN	Xiangyang (Xiangzhou)	China	Xiangyang Liuji Airport
XGR	Kangiqsualujjuaq	Canada	Kangiqsualujjuaq (Georges River) Airport
XIC	Liangshan (Xichang)	China	Xichang Qingshan Airport
XIL	Xilinhot	China	Xilinhot Airport
XIQ	Ilimanaq	Greenland	Ilimanaq Heliport
XIY	Xi'an	China	Xi'an Xianyang International Airport
XKH	Xieng Khouang	Laos	Xieng Khouang Airport
XKS	Kasabonika	Canada	Kasabonika Airport
XLB	Lac Brochet	Canada	Lac Brochet Airport
XMH		French Polynesia	Manihi Airport
XMN	Xiamen	China	Xiamen Gaoqi International Airport
XMS	Macas	Ecuador	Coronel E Carvajal Airport
XMY	Yam Island	Australia	Yam Island Airport
XNA	Fayetteville/Springdale/Rogers	United States	Northwest Arkansas National Airport
XNN	Haidong (Huzhu Tu Autonomous County)	China	Xining Caojiabao International Airport
XPK	Pukatawagan	Canada	Pukatawagan Airport
XPL	Palmerola	Honduras	Palmerola International Airport
XQP	Quepos	Costa Rica	Quepos Managua Airport
XQU	Qualicum Beach	Canada	Qualicum Beach Airport
XRY	Jerez de la Frontera	Spain	Jerez Airport
XSC	South Caicos	Turks and Caicos Islands	South Caicos Airport
XSI	South Indian Lake	Canada	South Indian Lake Airport
XSP	Seletar	Singapore	Seletar Airport
XTG	Thargomindah	Australia	Thargomindah Airport
XTL	Tadoule Lake	Canada	Tadoule Lake Airport
XUZ	Xuzhou	China	Xuzhou Guanyin International Airport
XWA	Williston	United States	Williston Basin International Airport
XYA	Yandina	Solomon Islands	Yandina Airport
YAA	Anahim Lake	Canada	Anahim Lake Airport
YAB	Arctic Bay	Canada	Arctic Bay Airport
YAC	Cat Lake	Canada	Cat Lake Airport
YAG	Fort Frances	Canada	Fort Frances Municipal Airport
YAJ	Saturna Island	Canada	Lyall Harbour Seaplane Base
YAK	Yakutat	United States	Yakutat Airport
YAL	Alert Bay	Canada	Alert Bay Airport
YAM	Sault Ste Marie	Canada	Sault Ste Marie Airport
YAP	Yap Island	Micronesia	Yap International Airport
YAQ	Maple Bay	Canada	Maple Bay Seaplane Base
YAS	Yasawa Island	Fiji	Yasawa Island Airport
YAT	Attawapiskat	Canada	Attawapiskat Airport
YAV	Miners Bay	Canada	Mayne Island Seaplane Base
YAX	Angling Lake	Canada	Wapekeka Airport
YAY	St. Anthony	Canada	St. Anthony Airport
YAZ	Tofino	Canada	Tofino / Long Beach Airport
YBB	Kugaaruk	Canada	Kugaaruk Airport
YBC	Baie-Comeau	Canada	Baie-Comeau Airport
YBE	Uranium City	Canada	Uranium City Airport
YBF	Bamfield	Canada	Bamfield Seaplane Base
YBG	Saguenay	Canada	Saguenay-Bagotville Airport
YBI	Black Tickle	Canada	Black Tickle Airport
YBK	Baker Lake	Canada	Baker Lake Airport
YBL	Campbell River	Canada	Campbell River Airport
YBP	Yibin (Cuiping)	China	Yibin Wuliangye Airport
YBQ	Thetis Island	Canada	Telegraph Harbour Seaplane Base
YBR	Brandon	Canada	Brandon Municipal Airport
YBT	Brochet	Canada	Brochet Airport
YBV	Berens River	Canada	Berens River Airport
YBW	Bedwell Harbour	Canada	Bedwell Harbour Seaplane Base
YBX	Blanc-Sablon	Canada	Lourdes-de-Blanc-Sablon Airport
YBY	Bonnyville	Canada	Bonnyville Airport
YCB	Cambridge Bay	Canada	Cambridge Bay Airport
YCD	Nanaimo	Canada	Nanaimo Airport
YCG	Castlegar	Canada	Castlegar/West Kootenay Regional Airport
YCK	Colville Lake	Canada	Tommy Kochon Airport
YCL	Charlo	Canada	Charlo Airport
YCM	Niagara-on-the-Lake	Canada	Niagara District Airport
YCO	Kugluktuk	Canada	Kugluktuk Airport
YCR	Cross Lake	Canada	Cross Lake (Charlie Sinclair Memorial) Airport
YCS	Chesterfield Inlet	Canada	Chesterfield Inlet Airport
YCU	Yuncheng (Yanhu)	China	Yuncheng Yanhu International Airport
YCY	Clyde River	Canada	Clyde River Airport
YDA	Dawson City	Canada	Dawson City Airport
YDF	Deer Lake	Canada	Deer Lake Airport
YDL	Dease Lake	Canada	Dease Lake Airport
YDN	Dauphin	Canada	Dauphin Barker Airport
YDP	Nain	Canada	Nain Airport
YDV	Bloodvein River	Canada	Bloodvein River Airport
YEG	Edmonton	Canada	Edmonton International Airport
YEI	Yenişehir	Turkey	Bursa Yenişehir Airport
YEK	Arviat	Canada	Arviat Airport
YER	Fort Severn	Canada	Fort Severn Airport
YEV	Inuvik	Canada	Inuvik Mike Zubko Airport
YFA	Fort Albany	Canada	Fort Albany Airport
YFB	Iqaluit	Canada	Iqaluit Airport
YFC	Fredericton	Canada	Fredericton International Airport
YFH	Fort Hope	Canada	Fort Hope Airport
YFJ	Wekweètì	Canada	Wekweètì Airport
YFO	Flin Flon	Canada	Flin Flon Airport
YFS	Fort Simpson	Canada	Fort Simpson Airport
YFX	St. Lewis	Canada	St. Lewis (Fox Harbour) Airport
YGG	Salt Spring Island	Canada	Ganges Seaplane Base
YGH	Fort Good Hope	Canada	Fort Good Hope Airport
YGJ	Yonago	Japan	Yonago Kitaro Airport / JASDF Miho Air Base
YGL	La Grande Rivière	Canada	La Grande Rivière Airport
YGN	Broughton Island	Canada	Greenway Sound Seaplane Base
YGO	Gods Lake Narrows	Canada	Gods Lake Narrows Airport
YGP	Gaspé	Canada	Michel-Pouliot Gaspé Airport
YGR	Les Îles-de-la-Madeleine	Canada	Îles-de-la-Madeleine Airport
YGT	Igloolik	Canada	Igloolik Airport
YGV	Havre-Saint-Pierre	Canada	Havre-Saint-Pierre Airport
YGW	Kuujjuarapik	Canada	Kuujjuarapik Airport
YGX	Gillam	Canada	Gillam Airport
YGZ	Grise Fiord	Canada	Grise Fiord Airport
YHA	Port Hope Simpson	Canada	Port Hope Simpson Airport
YHG	Charlottetown	Canada	Charlottetown Airport
YHH	Campbell River	Canada	Campbell River Seaplane Base
YHI	Ulukhaktok	Canada	Ulukhaktok Holman Airport
YHK	Gjoa Haven	Canada	Gjoa Haven Airport
YHM	Hamilton	Canada	John C. Munro Hamilton International Airport
YHO	Hopedale	Canada	Hopedale Airport
YHP	Poplar Hill	Canada	Poplar Hill Airport
YHR	Chevery	Canada	Chevery Airport
YHU	Montréal	Canada	Montréal / Saint-Hubert Metropolitan Airport
YHY	Hay River	Canada	Hay River / Merlyn Carter Airport
YHZ	Halifax	Canada	Halifax / Stanfield International Airport
YIA	Yogyakarta	Indonesia	Yogyakarta International Airport
YIC	Yichun	China	Yichun Mingyueshan Airport
YIE	Arxan	China	Arxan Yi'ershi Airport
YIF	St-Augustin	Canada	St Augustin Airport
YIG	Stuart Island	Canada	Big Bay Seaplane Base
YIH	Yichang (Xiaoting)	China	Yichang Sanxia Airport
YIK	Ivujivik	Canada	Ivujivik Airport
YIN	Ili (Yining / Ghulja)	China	Ili Yining International Airport
YIO	Pond Inlet	Canada	Pond Inlet Airport
YIV	Island Lake	Canada	Island Lake Airport
YIW	Yiwu/Jinhua	China	Yiwu Airport
YJT	Stephenville	Canada	Stephenville Dymond International Airport
YKA	Kamloops	Canada	Kamloops John Moose Fulton Field Regional Airport
YKF	Breslau	Canada	Region of Waterloo International Airport
YKG	Kangirsuk	Canada	Kangirsuk Airport
YKH	Yingkou (Laobian)	China	Yingkou Lanqi Airport
YKL	Schefferville	Canada	Schefferville Airport
YKM	Yakima	United States	Yakima Air Terminal McAllister Field
YKO	Hakkari	Turkey	Hakkari Yüksekova Airport
YKQ	Waskaganish	Canada	Waskaganish Airport
YKS	Yakutsk	Russia	Platon Oyunsky Yakutsk International Airport
YKU	Chisasibi	Canada	Chisasibi Airport
YLC	Kimmirut	Canada	Kimmirut Airport
YLE	Whatì	Canada	Whatì Airport
YLH	Lansdowne House	Canada	Lansdowne House Airport
YLK	Barrie	Canada	Barrie-Lake Simcoe Regional Airport
YLL	Lloydminster	Canada	Lloydminster Airport
YLW	Kelowna	Canada	Kelowna International Airport
YLX	Yulin	China	Yulin Fumian Airport
YMF	Galiano Island	Canada	Montague Harbour Seaplane Base
YMH	Mary's Harbour	Canada	Mary's Harbour Airport
YMM	Fort McMurray	Canada	Fort McMurray International Airport
YMN	Makkovik	Canada	Makkovik Airport
YMO	Moosonee	Canada	Moosonee Airport
YMP	Port McNeill	Canada	Port McNeill Airport
YMS	Yurimaguas	Peru	Moises Benzaquen Rengifo Airport
YMT	Chibougamau	Canada	Chapais Airport
YMX	Montréal	Canada	Montreal Mirabel International Airport
YNA	Natashquan	Canada	Natashquan Airport
YNB	Yanbu	Saudi Arabia	Prince Abdulmohsen Bin Abdulaziz International Airport
YNC	Wemindji	Canada	Wemindji Airport
YND	Gatineau	Canada	Ottawa / Gatineau Airport
YNE	Norway House	Canada	Norway House Airport
YNJ	Yanji	China	Yanji Chaoyangchuan Airport
YNL	Points North Landing	Canada	Points North Landing Airport
YNO	North Spirit Lake	Canada	North Spirit Lake Airport
YNP	Natuashish	Canada	Natuashish Airport
YNS	Nemiscau	Canada	Nemiscau Airport
YNT	Yantai	China	Yantai Penglai International Airport
YNY	Gonghang-ro	South Korea	Yangyang International Airport
YNZ	Yancheng (Tinghu)	China	Yancheng Nanyang International Airport
YOC	Old Crow	Canada	Old Crow Airport
YOG	Ogoki Post	Canada	Ogoki Post Airport
YOH	Oxford House	Canada	Oxford House Airport
YOJ	High Level	Canada	High Level Airport
YOL	Yola	Nigeria	Yola Airport
YON	Yongphulla	Bhutan	Yongphulla Airport
YOW	Ottawa	Canada	Ottawa Macdonald-Cartier International Airport
YPA	Prince Albert	Canada	Prince Albert Glass Field
YPC	Paulatuk	Canada	Paulatuk (Nora Aliqatchialuk Ruben) Airport
YPE	Peace River	Canada	Peace River Airport
YPH	Inukjuak	Canada	Inukjuak Airport
YPJ	Aupaluk	Canada	Aupaluk Airport
YPL	Pickle Lake	Canada	Pickle Lake Airport
YPM	Pikangikum	Canada	Pikangikum Airport
YPN	Port-Menier	Canada	Port-Menier Airport
YPO	Peawanuck	Canada	Peawanuck Airport
YPQ	Peterborough	Canada	Peterborough Regional Airport
YPR	Prince Rupert	Canada	Prince Rupert Airport
YPW	Powell River	Canada	Powell River Airport
YPX	Puvirnituq	Canada	Puvirnituq Airport
YPY	Fort Chipewyan	Canada	Fort Chipewyan Airport
YPZ	Burns Lake	Canada	Burns Lake Airport
YQA	Gravenhurst	Canada	Muskoka Airport
YQB	Quebec	Canada	Quebec Jean Lesage International Airport
YQC	Quaqtaq	Canada	Quaqtaq Airport
YQD	The Pas	Canada	The Pas Airport
YQG	Windsor	Canada	Windsor International Airport
YQH	Watson Lake	Canada	Watson Lake Airport
YQK	Kenora	Canada	Kenora Airport
YQL	Lethbridge	Canada	Lethbridge County Airport
YQM	Moncton	Canada	Greater Moncton Roméo LeBlanc International Airport
YQN	Nakina	Canada	Nakina Airport
YQQ	Comox	Canada	Comox Valley International Airport / CFB Comox
YQR	Regina	Canada	Regina International Airport
YQT	Thunder Bay	Canada	Thunder Bay International Airport
YQU	Grande Prairie	Canada	Grande Prairie Airport
YQX	Gander	Canada	Gander International Airport
YQY	Sydney	Canada	Sydney / J.A. Douglas McCurdy Airport
YQZ	Quesnel	Canada	Quesnel Airport
YRA	Gamètì	Canada	Rae Lakes Airport
YRB	Resolute Bay	Canada	Resolute Bay Airport
YRF	Cartwright	Canada	Cartwright Airport
YRG	Rigolet	Canada	Rigolet Airport
YRJ	Roberval	Canada	Roberval Airport
YRL	Red Lake	Canada	Red Lake Airport
YRO	Ottawa	Canada	Ottawa / Rockcliffe Airport
YRS	Red Sucker Lake	Canada	Red Sucker Lake Airport
YRT	Rankin Inlet	Canada	Rankin Inlet Airport
YSB	Sudbury	Canada	Sudbury Airport
YSF	Stony Rapids	Canada	Stony Rapids Airport
YSG	Lutselk'e	Canada	Lutselk'e Airport
YSJ	Saint John	Canada	Saint John Airport
YSK	Sanikiluaq	Canada	Sanikiluaq Airport
YSL	Saint-Léonard	Canada	Saint-Léonard Airport
YSM	Fort Smith	Canada	Fort Smith Airport
YSO	Postville	Canada	Postville Airport
YSQ	Qian Gorlos Mongol Autonomous County	China	Songyuan Chaganhu Airport
YST	St. Theresa Point	Canada	St. Theresa Point Airport
YSY	Sachs Harbour	Canada	Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport
YTE	Kinngait	Canada	Cape Dorset Airport
YTG	Sullivan Bay	Canada	Sullivan Bay Seaplane Base
YTH	Thompson	Canada	Thompson Airport
YTL	Big Trout Lake	Canada	Big Trout Lake Airport
YTP	Tofino	Canada	Tofino Harbour Seaplane Base
YTQ	Tasiujaq	Canada	Tasiujaq Airport
YTS	Timmins	Canada	Timmins/Victor M. Power
YTW	Hotan (Yutian)	China	Yutian Wanfang Airport
YTY	Yangzhou	China	Yangzhou Taizhou Airport
YTZ	Toronto	Canada	Billy Bishop Toronto City Airport
YUD	Umiujaq	Canada	Umiujaq Airport
YUL	Montréal	Canada	Montreal / Pierre Elliott Trudeau International Airport
YUM	Yuma	United States	Yuma International Airport / Marine Corps Air Station Yuma
YUS	Yushu (Batang)	China	Yushu Batang Airport
YUT	Repulse Bay	Canada	Naujaat Airport
YUX	Sanirajak	Canada	Hall Beach Airport
YUY	Rouyn-Noranda	Canada	Rouyn Noranda Airport
YVB	Bonaventure	Canada	Bonaventure Airport
YVC	La Ronge	Canada	La Ronge Airport
YVM	Qikiqtarjuaq	Canada	Qikiqtarjuaq Airport
YVO	Val-d'Or	Canada	Val-d'Or Airport
YVP	Kuujjuaq	Canada	Kuujjuaq Airport
YVQ	Norman Wells	Canada	Norman Wells Airport
YVR	Vancouver	Canada	Vancouver International Airport
YVV	Wiarton	Canada	Wiarton Airport
YVZ	Deer Lake	Canada	Deer Lake Airport
YWB	Kangiqsujuaq	Canada	Kangiqsujuaq (Wakeham Bay) Airport
YWG	Winnipeg	Canada	Winnipeg / James Armstrong Richardson International Airport
YWH	Victoria	Canada	Victoria Harbour Seaplane Base
YWJ	Déline	Canada	Déline Airport
YWK	Wabush	Canada	Wabush Airport
YWL	Williams Lake	Canada	Williams Lake Airport
YWM	Williams Harbour	Canada	Williams Harbour Airport
YWP	Webequie	Canada	Webequie Airport
YWS	Whistler	Canada	Whistler/Green Lake Water Aerodrome
YXC	Cranbrook	Canada	Cranbrook/Canadian Rockies International Airport
YXE	Saskatoon	Canada	Saskatoon John G. Diefenbaker International Airport
YXH	Medicine Hat	Canada	Medicine Hat Regional Airport
YXJ	Fort Saint John	Canada	Fort St John / North Peace Regional Airport
YXK	Rimouski	Canada	Rimouski Airport
YXL	Sioux Lookout	Canada	Sioux Lookout Airport
YXN	Whale Cove	Canada	Whale Cove Airport
YXP	Pangnirtung	Canada	Pangnirtung Airport
YXS	Prince George	Canada	Prince George (International) Airport
YXT	Terrace	Canada	Northwest Regional Airport Terrace-Kitimat
YXU	London	Canada	London International Airport
YXX	Abbotsford	Canada	Abbotsford International Airport
YXY	Whitehorse	Canada	Whitehorse / Erik Nielsen International Airport
YYA	Yueyang (Yueyanglou)	China	Yueyang Sanhe Airport
YYB	North Bay	Canada	North Bay Jack Garland Airport
YYC	Calgary	Canada	Calgary International Airport
YYD	Smithers	Canada	Smithers Airport
YYE	Fort Nelson	Canada	Fort Nelson Airport
YYF	Penticton	Canada	Penticton Airport
YYG	Charlottetown	Canada	Charlottetown Airport
YYH	Taloyoak	Canada	Taloyoak Airport
YYJ	Victoria	Canada	Victoria International Airport
YYL	Lynn Lake	Canada	Lynn Lake Airport
YYQ	Churchill	Canada	Churchill Airport
YYR	Goose Bay	Canada	Goose Bay Airport
YYT	St. John's	Canada	St. John's International Airport
YYY	Mont-Joli	Canada	Mont Joli Airport
YYZ	Toronto	Canada	Toronto Pearson International Airport
YZF	Yellowknife	Canada	Yellowknife International Airport
YZG	Salluit	Canada	Salluit Airport
YZP	Sandspit	Canada	Sandspit Airport
YZS	Coral Harbour	Canada	Coral Harbour Airport
YZT	Port Hardy	Canada	Port Hardy Airport
YZU	Whitecourt	Canada	Whitecourt Airport
YZV	Sept-Îles	Canada	Sept-Îles Airport
YZY	Zhangye (Ganzhou)	China	Zhangye Ganzhou Airport
YZZ	Trail	Canada	Trail Regional Airport
